status,name,address,website,phone,email,google_rating,google_reviews,yelp_rating,yelp_reviews,fb_rating,fb_reviews,fb_likes,fb_checkins,fb_followers,is_title,is_description,is_adwords,is_facebook_ads,is_twitter_ads,is_linkedin_ads,is_bing_ads,is_robot,is_ssl,is_wordpress,fb_url,twitter_url,linkedin_url,youtube_url,instagram_url,category,search_type,crawler_status,women_owned,black_owned
,"Jebsun Auto","53 Redlea, Toronto, ON M1V 4S3",,4162934526,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/149369775489219,,https://www.linkedin.com/company/_____-endeavors-arts-and-events-by-rachel-wright,,,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,,0,0
,"JMP Auto Centre","1222 Fewster Dr, Mississauga, ON L4W 1A1",,9052060303,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/161541784701964,,https://www.linkedin.com/company/gyi,,,"Car Repair & Service",yellowpages-ca,,0,0
,"1987889 Ontario Inc","163 Buttermill, Concord, ON L4K 3X8",,9056607200,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Express Auto Body Repair","1308 Wilson Ave, North York, ON M3M 1H5",,6475718095,nexpressautobodyrepair@hotmail.com,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/Express-Auto-Body-Repair-185382035465925/,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Legion Auto Expert","1654 Weston Rd, York, ON M9N 1V1",,4168013676,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/556980391129904,,https://www.linkedin.com/company/gyi,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Afgan Gemstone Silver Jewellery","1921 Eglinton Ave E, Scarborough, ON M1L 2L6",,4169130433,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,Wrap88,"9-80 Dynamic Dr, Scarborough, ON M1V 5A4",,6479870543,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Tstar Tstar","8600 Dufferin St, Concord, ON L4K 5P5",,9057616960,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Rts Auto Service","1710 Midland Ave, Scarborough, ON M1P 3C7, Canada",,,,4.1,38,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"Tata Auto Electric","33 Eddystone Ave, North York, ON M3N 1H5",,4167405555,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/1703123683286986,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,,0,0
,"Jaro's Auto","12 Milford Ave, North York, ON M6M 2V8",,4162200246,,3.4,8,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/786561714777329,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,,0,0
,"Vladimir's Auto Repair","325 Weston Rd, Toronto, ON M6N 4Z9",,4167623800,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/1075600835832747,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Phil's Honda Shop","750 Oakdale Rd, North York, ON M3N 2Z4",,4167464269,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/994768173891888,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Technidiesel Truck & Auto Centre","1848 Bonhill Rd, Mississauga, ON L5T 1C4",,9055645276,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/1770307206535414,,https://www.linkedin.com/company/_____-endeavors-arts-and-events-by-rachel-wright,,,"Car Repair & Service",yellowpages-ca,,0,0
,Bimmex,"25-120 Whitmore Rd, Woodbridge, ON L4L 6A5",,2898074325,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Sheppard Automotive","285 Old Kingston Rd, Scarborough, ON M1C 1B4",,4167241718,,,,,,,,,1,,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/pages/Sheppard-Automotive-Centre/175834156494537,,https://www.linkedin.com/company/_____-endeavors-arts-and-events-by-rachel-wright,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"RT Auto","101 Toro Rd, North York, ON M3J 2Z1",,4167485777,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/198235617226356,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,,0,0
,"General Auto Repairs Bob Klair","1855 Mattawa Ave, Mississauga, ON L4X 1K5",,9052704811,,,,,,,,5,30,5,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/pages/General-Auto-Repairs/416983548635101,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"U-Save Auto Rental","1677 Wilson Ave, North York, ON M3L 1A5",,4162466350,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/520595861478446,,https://www.linkedin.com/company/gyi,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Bermudes Auto Repair & Sales","22-750 Oakdale Rd, Toronto, ON M3N 2Z4",,4168799056,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/229842207386266,,https://www.linkedin.com/company/gyi,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Ratha Autos","2305 Markham Rd, Scarborough, ON M1B 2W3",,4162974747,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/404078890002162,,https://www.linkedin.com/company/_____-endeavors-arts-and-events-by-rachel-wright,,,"Car Repair & Service",yellowpages-ca,,0,0
,"BDS Fleet Service","390 Midwest Rd, Scarborough, ON M1P 3B5",,4167575671,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/1122053791273894,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"HAT Lubricants","225 Nugget Ave, Scarborough, ON M1S 3L2",,4163356777,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/193344644574765,,,,,"Auto Repair Garages,Oil Changes & Lubrication Service",yellowpages-ca,,0,0
,"Deer Park Collision Center","8-151 Toryork Dr, North York, ON M9L 1X9",,4169301844,,,,,,,,1,4,1,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/pages/Persaud-Jotio/153607308595125,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages,Financial Planning Consultants",yellowpages-ca,,0,0
,"Delsol Auto Collision","115 Toryork Dr, North York, ON M9L 1X9",,4167461555,,4.9,57,,,,1,4,47,4,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/pages/Delsol-Auto-Collision/213407429025087,,https://www.linkedin.com/company/gyi,,https://www.instagram.com/delsolauto/,"Auto Repair Garages,Auto Body Repair & Painting Shops",yellowpages-ca,,0,0
,"ASP Services","7483 Darcel Ave, Mississauga, ON L4T 2X6",,9056789998,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/1522216224521722,,https://www.linkedin.com/company/gyi,,,"Car Repair & Service",yellowpages-ca,,0,0
New,"Toronto Auto Service","433 Comstock Rd Unit 5, Scarborough, ON M1L 2H4, Canada",,14168325416,,4.3,27,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car repair and maintenance service",google,,0,0
,"Autotov Auto Repair","750 Oakdale Rd, North York, ON M3N 2Z4",,4166500201,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/1726763607570636,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"138 Auto Centre","4458 Steeles Ave E, Markham, ON L3R 0L4",,9059449138,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/201979660412899,,https://www.linkedin.com/company/_____-endeavors-arts-and-events-by-rachel-wright,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Boost Theory Automotive","777 Dundas St W, Mississauga, ON L5C 4P6",,9052323444,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/BoostTheoryAutomotivePerformanceInc,,https://www.linkedin.com/company/gyi,,,"Car Repair & Service",yellowpages-ca,,0,0
,Automedic,"1147 Lawrence Ave W, North York, ON M6A 1E1",,6474969854,,4.6,125,,,,,,,,0,0,0,0,0,0,0,1,1,0,http://www.facebook.com/320592671774502,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Motortronik Auto Repair","101 Freshway Dr, Concord, ON L4K 1R9",,6477729073,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Zk Auto Colision Ltd","125 Select Ave, Toronto, ON M1V 4A5",,4162982896,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/208523369753133,,https://www.linkedin.com/company/_____-endeavors-arts-and-events-by-rachel-wright,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Toronto Mobile Mechanic","Toronto, ON M4G 0A1, Toronto, ON M4G 0A1, Canada",,6476716807,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Autoreifen,Ölwechselstationen,Autowerkstatt",yelp,,0,0
,"Jay's Auto Repair","100 Melford Dr, Scarborough, ON M1B 2G4",,4164127460,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/192612908221193,,https://www.linkedin.com/company/_____-endeavors-arts-and-events-by-rachel-wright,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Good Guys Auto Sales &amp; Svc","13-2300 Finch Ave W, North York, ON M9M 2Y3",,4167479189,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/946109082171022,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Adgod Auto Centre","130 Milvan Dr, North York, ON M9L 1Z9",,4164300269,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/255698261835840,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Streamline Euro Auto Garage","258 Eddystone Ave, North York, ON M3N 1H7",,4168215487,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Gloria Auto Service","130 Lepage Crt, North York, ON M3J 3J1",,4166317776,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/1485416771702837,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,,0,0
,"Advance Automotive","10-320 Hanlan Rd, Woodbridge, ON L4L 3T4",,9052659119,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/1729586590620727,,https://www.linkedin.com/company/_____-endeavors-arts-and-events-by-rachel-wright,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"City Auto Body","1095 Fewster Dr, Mississauga, ON L4W 1A2",,9056292227,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/183067212353631,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Dynamic Auto Collision Inc","175 Toryork Dr, North York, ON M9L 2Y7",,4167467038,,5,3,,,,,,,,0,0,0,0,0,0,0,1,0,0,http://www.facebook.com/185873428466510,,https://www.linkedin.com/company/gyi,,,"Used Car Dealers",yellowpages-ca,,0,0
,"Turfs Auto Spot","4690 Kingston Rd, Scarborough, ON M1E 2P9",,4167246767,turfs.auto@gmail.com,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/653316884736599,,https://www.linkedin.com/company/_____-endeavors-arts-and-events-by-rachel-wright,,,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,,0,0
,"Chrisdel Auto Services","24 Melham Crt, Scarborough, ON M1B 2T8",,4162867126,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/348210558700071,,https://www.linkedin.com/company/_____-endeavors-arts-and-events-by-rachel-wright,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"MeelzJaw Auto Service","777 Warden Avenue, Scarborough, ON M1L 4C3",,4167524195,mj@meelzjawauto.com,,,,,,,,,140,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/meelzjaw/,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,,0,0
,"Basketcase Restorations Inc","1160 Crestlawn Dr, Mississauga, ON L4W 2Z8",,9052380150,,5,4,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/230059757758754,,https://www.linkedin.com/company/gyi,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Punjabi Brothers","27 Morrish Rd, Scarborough, ON M1C 1E6",,4162833537,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/224891991429924,,https://www.linkedin.com/company/_____-endeavors-arts-and-events-by-rachel-wright,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Apex Motoring Inc","5391 Ambler Dr, Mississauga, ON L4W 1H1",,9056020101,sales@apexmotoring.com,,,,,5,33,1021,94,1000,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/1536358473350812,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages,New Car Dealers",yellowpages-ca,,0,0
,"Afghan Auto Service","361 Ryding Ave, Toronto, ON M6N 1H6",,4167662855,,4.7,131,,,,,5,,5,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/pages/Afghan-Auto-Service/1595171630803213,,,,,"Auto Repair Garages,Auto Glass & Windshields",yellowpages-ca,,0,0
,"Toro Automotive Center","404 Ormont Dr, North York, ON M9L 1N9",,4167492467,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/2083804455176814,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Mr. Discount","Mississauga, ON",,6476548844,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Men Car Auto Shop","8 Milvan Dr, North York, ON M9L 1Z2",,4167440548,,3.5,11,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/419762401378502,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,,0,0
,"B & W Electric","415 Hood Rd, Markham, ON L3R 3W2",,9054750905,,3,24,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/1729665243941141,,https://www.linkedin.com/company/_____-endeavors-arts-and-events-by-rachel-wright,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Dennis Auto Repair","1744 Meyerside Dr, Mississauga, ON L5T 1A3",,9056702747,,5,11,,,,,,3,,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/pages/Dennis-Auto-Repair/218103905227541,,https://www.linkedin.com/company/gyi,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Andita Service Station Ltd","642 Rogers Rd, York, ON M6M 1C2",,4167625262,,,3,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/150830128891486,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Tom Precision Auto Service Centre","843 Gerrard St E, Toronto, ON M4M 1Y8, Canada",,4167788330,,,,5,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Autowerkstatt,yelp,,0,0
,"United Japanese Auto Parts &amp; Repairs","404 Ormont Dr, North York, ON M9L 1N9",,4167426666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/pages/United-Japanese-Auto-Parts-Repairs-Inc/110158815795531,,,,,"Car Repair & Service,Used Auto Parts & Supplies",yellowpages-ca,,0,0
,"VTec Automotive","4128 Weston Rd, North York, ON M9L 1W7",,4169137189,vtecautomotive@hotmail.com,,,,,,,147,37,147,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/619945281429572,,https://www.linkedin.com/company/gyi,,,"Car Repair & Service",yellowpages-ca,,0,0
,"High Tech Auto Services","776 Dundas St E, Mississauga ON L4Y 2B6",,19058977600,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair",bing,,0,0
,"Meridian Uniforms Canada","9-5925 Tomken Rd, Mississauga, ON L4W 4L8",,9057952700,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Ar Auto Centre","6-130 Lepage Crt, North York, ON M3J 3J1",,6475631722,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Roman's Mechanic Shop","Toronto, ON M1L 4J5, Toronto, ON M1L 4J5, Canada",,4372671541,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Autowerkstatt,Autoreifen,Ölwechselstationen",yelp,,0,0
,"VIP Service-Fax","130 Lepage Crt, North York, ON M3J 3J1",,14167558236,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/551429505025595,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Reliable Car Guys","8-40 Barbados Blvd, Scarborough, ON M1J 1L1",,4165083022,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/reliablecarguys/,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages,New Car Dealers",yellowpages-ca,,0,0
,"Tio Ryan Auto Inc","6435 Dixie Rd, Mississauga, ON L5T 1X4",,9056969667,,4.9,89,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/156219225138779,,https://www.linkedin.com/company/gyi,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Fortune Ccp","235 Verobeach Blvd, North York, ON M9M 1R4",,4167428585,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/1018405098224749,,https://www.linkedin.com/company/gyi,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Trinity Auto Centre","2451 Dixie Rd, Mississauga, ON L4Y 2A1",,9052725077,,4.6,145,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/254668858409827,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Alffa Car Care","80 Nashdene Rd, Scarborough, ON M1V 5E4",,4166401255,,,,,,,,4,3,4,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/ALFFA-CAR-CARE-205925073500990/,,https://www.linkedin.com/company/_____-endeavors-arts-and-events-by-rachel-wright,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Stella Automotive Service And Sales","8-1146 Westport Crescent, Mississauga, ON L5T 1G1",,4165628985,,4.9,191,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/238212826757063,,https://www.linkedin.com/company/_____-endeavors-arts-and-events-by-rachel-wright,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Robert Towing Auto Service","15 Elrose Ave, North York, ON M9M 2H5",,4167448688,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/268399820159334,,https://www.linkedin.com/company/gyi,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Seneca Autobody","1109 Seneca Ave, Mississauga, ON L5G 3X8",,9052716031,,4.4,337,,,,,44,3,44,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/1573642806183202,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Sky Fix Auto Canada Inc.","55-1770 Albion Rd, Etobicoke, ON M9V 1C2",,4169921539,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Luxury Auto Body & Collision","26 Chauncey Ave, Etobicoke, ON M8Z 2Z4",,6474997207,rich@luxuryautobody.ca,,,,,,,914,159,914,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/pages/Luxury-Auto-Body/193272074039132,,https://www.linkedin.com/company/_____-endeavors-arts-and-events-by-rachel-wright,,,"Auto Body Repair & Painting Shops",yellowpages-ca,,0,0
,"B K & J Auto Repairs Limited","19 Taber Road, Etobicoke, ON M9W 3A7",,4167471764,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Ruban Auto R Mworks","2-100 SELECT AVE, Scarborough, ON M1V 4A7",,4163359031,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/562851337386388,,https://www.linkedin.com/company/_____-endeavors-arts-and-events-by-rachel-wright,,,"Car Repair & Service",yellowpages-ca,,0,0
,"DT Auto Services Ltd","10-175 Toryork Dr, North York, ON M9L 2Y7",,6477200281,trannloc@hotmail.com,,,,,,,42,2,42,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/DT-Auto-Services-Ltd-294793837209711/,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Richard's Auto Service","125 Navenby Cres, North York, ON M9L 1B3",,4162558790,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/1123378554379291,,https://www.linkedin.com/company/gyi,,,"Car Repair & Service",yellowpages-ca,,0,0
,"First Canadian Place / Exchange Tower","First Canadian Place, 100 King St W, Toronto, ON M5K 2A1, Canada",,14168626129,,3.7,58,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Parking garage",google,,0,0
,"United Transmission Service","2350 Haines Rd, Mississauga, ON L4Y 1Y6",,9058489988,,4.9,20,,,,,,3,,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/pages/United-Transmission-Service-Ltd/169412043664774,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages,Transmission",yellowpages-ca,,0,0
,"Ahad Motors Inc","6-1160 Crestlawn Dr, Mississauga, ON L4W 2Z8",,9056028761,ahadrepair@gmail.com,,,,,,,1569,9,1500,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/ahadrepair,,https://www.linkedin.com/company/gyi,,,"Car Repair & Service",yellowpages-ca,,0,0
New,"Riverdale meeting house","444 Parliament St, Toronto, ON M5A 3A2, Canada",,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"North Sky Auto Collision","47 Toro Rd, North York, ON M3J 2A4",,4166331147,northsky_autocollision@yahoo.com,5,99,,,,,23,2,23,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/pages/North-Sky-Auto-Collision/522821184492268,,https://www.linkedin.com/company/_____-endeavors-arts-and-events-by-rachel-wright,,,"Auto Body Repair & Painting Shops",yellowpages-ca,,0,0
,"Kf Auto Services","115-70 Silver Star Blvd, Scarborough, ON M1V 4V9",,4163320292,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/CrosswayAuto/,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Westport Automotive & Performance","1094 Westport Cres, Mississauga, ON L5T 1G1",,9057951951,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/1911620775561430,,https://www.linkedin.com/company/_____-endeavors-arts-and-events-by-rachel-wright,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Papa Auto Centre Inc.","23-4000 Steeles Ave W, Woodbridge, ON L4L 4V9",,9056050018,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,https://www.linkedin.com/company/_____-endeavors-arts-and-events-by-rachel-wright,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Kristal Auto","95 Rivalda Rd, North York, ON M9M 2M6",,4162481750,,5,24,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/113934802341733,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Alexis Auto Mechanical Repair","750 Oakdale Rd, North York, ON M3N 2Z4",,4167463197,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/260096837661155,,https://www.linkedin.com/company/gyi,,,"Car Repair & Service",yellowpages-ca,,0,0
,"New City Auto &amp; Tires","62 Penn Dr, North York, ON M9L 2A9",,4167410303,,4.1,81,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/240346002689895,,,,,"Car Repair & Service,Tire Retailers",yellowpages-ca,,0,0
,"Sathy Car Care","6-1950 Ellesmere, Scarborough, ON M1H 2V8",,4164382390,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/172597990118385,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages,New Car Dealers",yellowpages-ca,,0,0
,"Carwin Service Centre","644 Lakeshore Rd E, Mississauga, ON L5G 1J6",,9052744180,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/850628641807968,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Supreme Auto Service","Saint Regis Cres S, Toronto, ON M3J 1Y5",,4166359735,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/217278251973096,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Sunny Auto Glass","4-1380 Matheson Blvd E, Mississauga, ON L4W 4P8",,9056029192,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/611133732368919,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"A1 Delta Magic Auto Centre","1778 Jane St, York, ON M9N 2T2",,4166401126,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/310641512676053,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"All Speed Transmission","47-175 Toryork Dr, North York, ON M9L 2Y7",,4379886381,allspeed.tran@gmail.com,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,https://www.facebook.com/All-Speed-Transmission-316673388861214/,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages,Transmission",yellowpages-ca,,0,0
,"Mobile Mechanic","Toronto, ON M8Y 1Z4, Toronto, ON M8Y 1Z4, Canada",,4168061278,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Autowerkstatt,Autoreifen",yelp,,0,0
